ID,Codigo,Link,Nombre,Descripcion/Obervaciones,Tipo,ProcedenciaOC,EsTratoDirecto,EsCompraAgil,CodigoTipo,CodigoAbreviadoTipoOC,DescripcionTipoOC,codigoEstado,Estado,codigoEstadoProveedor,EstadoProveedor,FechaCreacion,FechaEnvio,FechaSolicitudCancelacion,fechaUltimaModificacion,FechaAceptacion,FechaCancelacion,tieneItems,PromedioCalificacion,CantidadEvaluacion,MontoTotalOC,TipoMonedaOC,MontoTotalOC_PesosChilenos,Impuestos,TipoImpuesto,Descuentos,Cargos,TotalNetoOC,CodigoUnidadCompra,RutUnidadCompra,UnidadCompra,CodigoOrganismoPublico,OrganismoPublico,sector,ActividadComprador,CiudadUnidadCompra,RegionUnidadCompra,PaisUnidadCompra,CodigoSucursal,RutSucursal,Sucursal,CodigoProveedor,NombreProveedor,ActividadProveedor,ComunaProveedor,RegionProveedor,PaisProveedor,Financiamiento,PorcentajeIva,Pais,TipoDespacho,FormaPago,CodigoLicitacion,Codigo_ConvenioMarco,IDItem,codigoCategoria,Categoria,codigoProductoONU,NombreroductoGenerico,RubroN1,RubroN2,RubroN3,EspecificacionComprador,EspecificacionProveedor,cantidad,UnidadMedida,monedaItem,precioNeto,totalCargos,totalDescuentos,totalImpuestos,totalLineaNeto,Forma de Pago
48050169,1272258-6-CM23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1272258-6-CM23,CCP LINARES FOSOAD 05 COMPRA DE ABARROTES SERVICIO ECONOMATO,"FACTURAR Y DESPACHAR A: 
ECONOMATO PRESIDIO DE LINARES 
RUT: 70.423.400-7 
DIRECCIÓN: VALENTÍN LETELIER 326, LINARES 
FONO: 073-2613377 
""""PARA EFECTUAR LA CANCELACIÓN DE LA FACTURA, SE EXIGE LA PRESENTACIÓN EN ORIGINAL DEL CUADRUPLICADO- CEDIBLE""""
Además,",CM,Proveniente de convenio marco,No,No,9,CM,Convenio Marco,12,Recepcion Conforme,7,Recepcion Conforme,2023-05-02,2023-05-02,2023-05-02,2023-05-09,2023-05-03,NA,1,492727272727273,11,731580,CLP,731580,0,Exento,0,0,731580,1272258,70.423.400-7,Economato CCP Linares,6925,DIRECCION GENERAL DE GENDARMERIA DE CHIL,"Gob. Central, Universidades",Venta al por menor de alimentos,Linares,Región del Maule,CL,60167,86.559.100-4,SUPERMERCADO SAN RAFAEL,58600,SUPERMERCADO SAN RAFAEL,"ALMACENES MEDIANOS (VENTA DE ALIMENTOS); SUPERMERCADOS, MINIMARKETS",NA,NA,CL,14,0,CL,12,2,NA,2239-7-LR17,128349172,NA,NA,0,"BEBIDA NORMAL CANADA DRY LIMON SODA BOTELLA 1,5 L  UNIDAD VII REGION",NA,NA,NA,"(1492311) BEBIDA NORMAL CANADA DRY LIMON SODA BOTELLA 1,5 L  UNIDAD VII REGION","(1492311) BEBIDA NORMAL CANADA DRY LIMON SODA BOTELLA 1,5 L  UNIDAD VII REGION ; Región del Maule ; Talca; valentin letelier 326",90,NA,CLP,1790,0,0,0,161100,30 dias contra la recepcion conforme de la factura
48058067,3736-115-SE23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3736-115-SE23,"“Suministro de Materiales de Construcción y Artículos de Ferretería, para el Departamento de Educación de la Comuna de Laja, año 2023”.","SUMINISTRO MAT. DE CONST. Y FERRET. DAEM 2023 DESDE 3736-6-LE23
CERTIFICADO DE FACTIBILIDAD PRESUPUESTARIA N°125
FONDOS GESTION
SOLICITUD DE MATERIALES N°1
DESTINO: ESCUELA LAS CIENEGAS

ENTREGA: BODEGA DAEM
DIRECCION: CELULOSA N°401, LAJA
",SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,6,Aceptada,4,Aceptada,2023-05-03,2023-05-04,2023-05-03,2023-05-03,2023-05-08,NA,1,5,2,52383086,CLP,52383086,8363686,IVA,0,0,440194,4656,69.170.300-2,Educación,116405,I MUNICIPALIDAD DE LAJA,Municipalidades,GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA| MUNICIPALIDADES,Laja,Región del Biobío,CL,822664,76.355.731-6,Gabriel Enrique,1419194,Gabriel Enrique,FERRETERIA MATERIALES DE CONSTRUCCION,Nacimiento,Región del Biobío,NA,5/125,19,CL,7,2,3736-6-LE23,NA,128375208,52141800,"Muebles, accesorios, electrodomésticos y productos electrónicos / Aparatos electrodomésticos / Otros electrodomésticos",52141802,Estufas domésticas,"Muebles, accesorios, electrodomésticos y productos electrónicos",Aparatos electrodomésticos,Otros electrodomésticos,KIT INSTALACIÓN ESTUFA COMBUSTIÓN LENTA 6”,NA,2,Unidad,CLP,141441,0,0,0,282882,30 dias contra la recepcion conforme de la factura
48078966,1058090-708-SE23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1058090-708-SE23,PREPARADOS MAGISTRALES,"IMPORTANTE: 
Despachar en Gran Avenida José Miguel Carrera N°3300. HORARIO desde las 8:00 hasta las 15:00 HRS.
Se requiere que, en la Factura y guía de despacho de los productos, se indique:
NUMERO DE LOTE, FECHA DE VENCIMIENTO Y NUMERO DE ORDEN DE COM",SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,6,Aceptada,4,Aceptada,2023-05-05,2023-05-05,2023-05-05,2023-05-05,2023-05-08,NA,1,47,4,190876,CLP,190876,30476,IVA,0,0,160400,1058090,61.608.102-0,Fármarcos,7305,SERVICIO DE SALUD SUR HOSPITAL EXEQUIEL,Salud,Servicio Público,San Miguel,Región Metropolitana de Santiago,CL,692115,76.186.755-5,FARMACIA BULFOR,1293183,SOCIEDAD FARMACEUTICA BULFOR LTDA,VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS| FAR,Santiago,Región Metropolitana de Santiago,Chile,NA,19,CL,7,2,1058090-16-LP21,NA,128435229,85121900,"Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Farmacéuticos",85121901,Recetarios magistrales,"Salud, servicios sanitarios y alimentación",Medicina y servicios de salud,Farmacéuticos,2170383  NOVO BASE II + UREA 40% (200 GR),NOVO BASE II + UREA 40% (200 GR),2,Unidad no definida,CLP,2800,0,0,0,5600,30 dias contra la recepcion conforme de la factura
48046560,2170-489-SE23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2170-489-SE23,ABARROTES MES MAYO 2023 PARA FUNCIONARIOS,PRORROGA CONVENIO SUMINISTRO DE ABARROTES DESDE 2170-11-LE22 CORRESPONDIENTE AL MES DE MAYO 2023.Despachar Por Zona De Descarga Autorizada (Sector Camarines). Entregar Productos En Bodega De Economato De Lunes A Jueves De 8:00 A 16:00 Y Viernes De 8:00 A,SE,Prórroga de un contrato de suministro o servicio o contratación de servicios conexos,Si,No,8,SE,Sin emisión automática,6,Aceptada,4,Aceptada,2023-05-02,2023-05-03,2023-05-02,2023-05-02,2023-05-04,NA,1,5,2,177714719,CLP,177714719,28374619,IVA,0,0,1493401,3165,61.606.606-4,Abastecimiento Hospital Limache,7486,HOSPITAL DE LA FAMILIA Y LA COMUNIDAD SANTO TOMAS DE LIMACHE,Salud,NA,Limache,Región de Valparaíso,CL,669412,76.179.889-8,COMERCIAL ALEGRIA SPA,1271381,COMERCIAL ALEGRÍA SPA,DISTRIBUCION ALIMENTOS,Quilpué,Región de Valparaíso,Chile,NA,19,CL,7,2,NA,NA,128338239,50161500,"Alimentos, bebidas y tabaco / Chocolates, azúcares, edulcorantes y productos de confitería / Productos de chocolates, azúcares y edulcorantes",50161509,Productos de edulcorantes o azúcares naturales,"Alimentos, bebidas y tabaco","Chocolates, azúcares, edulcorantes y productos de confitería","Productos de chocolates, azúcares y edulcorantes",AZUCAR ENVASE 01 KG,AZUCAR ENVASE 01 KG,20,kilogramo,CLP,1031,0,0,0,20620,30 dias contra la recepcion conforme de la factura
48091945,4205-95-AG23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=4205-95-AG23,Orden de Compra generada por invitación a compra ágil: 4205-128-COT23,"PEDIDO DE MATERIALES DAEM (MOVILIZACION) N°61661 25/04/2023 EN EL CUAL SOLICITA REPUESTOS PARA VEHICULOS DE EDUCACIÓN, PLACAS PATENTE BWSV-87, BWSV-89, BXDH-60, BXDH-97, HRJC-53, RSVK-26, LTGH-92, GCRZ-42 Y KBKT-52.-

Orden de Compra codigo: 4205-95-AG2",AG,Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones),Si,Si,13,AG,Compra Ágil,6,Aceptada,4,Aceptada,2023-05-09,2023-05-09,2023-05-09,2023-05-09,2023-05-09,NA,1,0,0,179690,CLP,179690,28690,IVA,0,0,151000,5124,69.073.900-3,Educación,125602,I MUNICIPALIDAD DE CURACAVI,Municipalidades,-,Curacaví,Región Metropolitana de Santiago,Extranjero,1007767,76.818.327-9,LUIS APABLAZA,1598285,luis alberto,venta de repuestos y accesorios de vehiculos,San Ramón,Región Metropolitana de Santiago,NA,361,19,Extranjero,7,2,NA,NA,128474187,25171500,Vehículos y equipamiento en general / Componentes para vehículos en general / Limpiaparabrisas,25171507,Plumillas limpiaparabrisas,Vehículos y equipamiento en general,Componentes para vehículos en general,Limpiaparabrisas,"JUEGOS DE PLUMILLAS DE 22"""" PARA BUSE PLACA PATENTE: LTGH-92. SEGUN PADRONES ADJUNTOS. EL PROVEEDOR DEBERA PRESENTAR COTIZACION FORMAL.",NA,1,Juego,CLP,15000,0,0,NA,NA,30 dias contra la recepcion conforme de la factura
48063881,1213002-19-CM23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1213002-19-CM23,Orden de Compra: 1213002-19-CM23,Orden de Compra codigo: 1213002-19-CM23 dirigida a ABASTIBLE S.A.,CM,Proveniente de convenio marco,No,No,9,CM,Convenio Marco,6,Aceptada,4,Aceptada,2023-05-04,2023-05-04,2023-05-04,2023-05-04,2023-05-08,NA,1,468098159509202,163,23914121,CLP,23914121,3818221,IVA,0,0,2009590,1213002,70.880.300-6,Departamento de Adquisiciones,1800773,CORP MUNICIPAL DE EDUCACION Y SAL,Otros,Servicios de Educación y Salud Pública,Pirque,Región Metropolitana de Santiago,CL,26592,91.806.000-6,ABASTIBLE S.A.,26796,ABASTIBLE S.A.,FABRICACION DE GAS; DISTRIBUCION DE COMBUSTIBLES GASEOSOS POR TUBERIAS| SERVICIO DE LAVADO DE VEHICULOS AUTOMOTORES| MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES| VENTA AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES| VENTA AL POR MAYOR DE COMBUSTIBLE,NA,NA,CL,215-22-05-002,19,CL,12,2,NA,2239-6-LR21,128389618,NA,NA,0,GAS LICUADO NORMAL ENVASADO CILINDRO  - 11 KG REGIÓN METROPOLITANA,NA,NA,NA,(1704021) GAS LICUADO NORMAL ENVASADO CILINDRO  - 11 KG REGIÓN METROPOLITANA,(1704021) GAS LICUADO NORMAL ENVASADO CILINDRO  - 11 KG REGIÓN METROPOLITANA ; Región Metropolitana de Santiago; Pirque; avenida concha y toro 02548,40,NA,CLP,8025,0,0,0,321000,30 dias contra la recepcion conforme de la factura
48039180,1058097-304-AG23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1058097-304-AG23,Orden de Compra generada por invitación a compra ágil: 1058097-158-COT23,"Correo V°B° Fármacos-Abril_Mayo_Junio_NO Intermediados_(25  y 27 .04.2023)
ID-1058097-158-COT23
DESPACHO: SERA SOLICITADO EN SITIO WEB
ADJUNTAR OC AL DESPACHAR
CONTACTO: HERIBERTO ARCE VALENZUELA
TELEFONO: 22-5760578
VCTO.2 AÑOS SI NO CARTA DE CANJE",AG,Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones),Si,Si,13,AG,Compra Ágil,6,Aceptada,4,Aceptada,2023-04-28,2023-05-03,2023-04-28,2023-05-03,2023-05-11,NA,1,5,1,485520,CLP,485520,77520,IVA,0,0,408000,1058097,61.958.500-3,Fármarcos,7331,HOSPITAL PADRE ALBERTO HURTADO,Salud,Servicio Público,San Ramón,Región Metropolitana de Santiago,Extranjero,17055,70.377.400-8,FUND ARTURO LOPEZ PEREZ,17838,FUND ARTURO LOPEZ PEREZ,SERVICIOS SOCIALES CON ALOJAMIENTO,Providencia,Región Metropolitana de Santiago,NA,NA,19,Extranjero,14,2,NA,NA,128317903,51241100,"Medicamentos y productos farmacéuticos / Medicamentos para los oídos, ojos, nariz y piel / Agentes oftálmicos",51241120,Lágrimas artificiales,Medicamentos y productos farmacéuticos,"Medicamentos para los oídos, ojos, nariz y piel",Agentes oftálmicos,BEVACIZUMAB 1.25 MG/0.05 ML_JERINGAS PRELLENADAS,BEVACIZUMAB 1.25 MG/0.05 ML_JERINGAS PRELLENADAS,17,Unidad,CLP,24000,0,0,NA,NA,30 dias contra la recepcion conforme de la factura
48015804,635-562-SE23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=635-562-SE23,CONTROL DE VECTORES PRAT,"OT  684, CPP 2179, CONVENIO CONTROL VECTORES DESRATIZACION, DESINSECTACION Y  SANITIZACION PARA EL martes 2 de mayo de 2023 EN EDIFICIO PRAT.

Favor remitir datos bancarios al correo cta.cte.proveedores@saludarica.cl.",SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,6,Aceptada,4,Aceptada,2023-04-26,2023-05-03,2023-05-02,2023-05-02,2023-05-03,NA,1,48,2,65450,CLP,65450,10450,IVA,0,0,55000,1631,61.606.000-7,Depto. Recursos Físicos,6926,SERVICIO DE SALUD DE ARICA,Salud,HOSPITALES Y CLINICAS,Arica,Región de Arica y Parinacota,CL,29404,77.135.230-8,AGambiente,29352,AGROGESTION CONSULTORES LIMITADA,OTROS SERVICIOS AGRICOLAS N.C.P.| PREPARACION DEL,Quillota,Región de Valparaíso,Chile,NA,19,CL,12,2,635-9-LE22,NA,128247900,72102100,"Servicios de construcción y mantenimiento / Servicios de atención, mantenimiento y reparaciones de edificios / Control de plagas",72102104,Control estructural de plagas,Servicios de construcción y mantenimiento,"Servicios de atención, mantenimiento y reparaciones de edificios",Control de plagas,"DESRATIZACION, DESINSECTACION Y SANITIZACION EDIFICIO PRAT martes 2 de mayo de 2023","DESRATIZACION, DESINSECTACION Y SANITIZACION EDIFICIO PRAT martes 2 de mayo de 2023",1,Global,CLP,55000,0,0,0,55000,30 dias contra la recepcion conforme de la factura
48041137,3881-237-SE23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3881-237-SE23,ADQUISICION DE ALIMENTOS,ADQUISICION DE ALIMENTOS PARA PROGRAMA DIA DE LA MADRE,SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,6,Aceptada,4,Aceptada,2023-04-28,2023-05-02,2023-05-02,2023-05-02,2023-05-04,NA,1,0,0,2766303512,CLP,2766303512,441678712,IVA,0,0,23246248,4801,69.141.000-5,Administración y Finanzas,118071,I MUNICIPALIDAD DE PINTO,Municipalidades,GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA| ESTABLECIMIENTOS DE ENSENANZA PRIMARIA,Pinto,Región del Ñuble,CL,177820,11.289.602-3,ComercialJaviera,174202,PATRICIA DEL PILAR ESPINOZA NEIRA,"FABRICACION DE PAN, PRODUCTOS DE PANADERIA Y PASTE",Pinto,Región del Ñuble,Chile,2201001,19,CL,12,2,3881-3-LE23,NA,128329640,50193000,"Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Bebidas y comidas infantiles",50193002,Bebidas Infantiles,"Alimentos, bebidas y tabaco",Alimentos preparados y conservados,Bebidas y comidas infantiles,PAQUETE PAPAS FRITAS LAYS,PAQUETE PAPAS FRITAS LAYS,6,Unidad no definida,CLP,"2941,18",0,0,0,1764708,30 dias contra la recepcion conforme de la factura
47942378,2792-299-AG23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2792-299-AG23,Orden de Compra generada por invitación a compra ágil: 2792-327-COT23,"ORDEN DE COMPRA N° 341
SOLICITUD DE PEDIDO N° 252


DESPACHO A  FARMACIA POPULAR LA PINCOYA, Av. Recoleta 5640.
CONTACTO: Christian Gallardo
FONO: +56 2 2485 7320
EMAIL: christian.gallardo@saludhuechuraba.cl 


HORARIO: LUNES A JUEVES 9.00 A 16.",AG,Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones),Si,Si,13,AG,Compra Ágil,6,Aceptada,4,Aceptada,2023-04-14,2023-05-04,2023-05-04,2023-05-04,2023-05-04,NA,1,5,1,952952,CLP,952952,152152,IVA,0,0,800800,3781,69.255.400-0,Departamento de Salud Municipal,100739,Municipalidad de Huechuraba,Municipalidades,NA,Huechuraba,Región Metropolitana de Santiago,Extranjero,574616,76.307.190-1,Gedeon Richter Chile Spa,1139144,GEDEON RICHTER CHILE SPA,VENTA AL POR MAYOR NO ESPECIALIZADA,Alhué,Región Metropolitana de Santiago,NA,1502,19,Extranjero,12,2,NA,NA,128025650,51181800,"Medicamentos y productos farmacéuticos / Hormonas y antagonistas hormonales / Estrógenos, progesteronas y anticonceptivos internos",51181811,Desogestrel y etinilestradiol,Medicamentos y productos farmacéuticos,Hormonas y antagonistas hormonales,"Estrógenos, progesteronas y anticonceptivos internos","DIENOGEST 2 MG / ETINILESTRADIOL 0,3 MG - COMPRIMIDOS",NA,5600,Comprimido,CLP,143,0,0,NA,NA,30 dias contra la recepcion conforme de la factura
48109609,2800-205-SE23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2800-205-SE23,TINTAS Y TÓNERS - MAX SALAS,"PRÓRROGA DE CONTRATO DE SUMINISTRO PARA REQUERIMIENTO DE TINTAS Y TONERS  PARA LICEOS, COLEGIOS, DAEM Y JARDINES INFANTILES DE LOS ANDES.",SE,Prórroga de un contrato de suministro o servicio o contratación de servicios conexos,Si,No,8,SE,Sin emisión automática,6,Aceptada,4,Aceptada,2023-05-11,2023-05-11,2023-05-11,2023-05-11,2023-05-11,NA,1,5,1,346349262,CLP,346349262,55299462,IVA,0,0,2910498,3789,69.051.100-2,Departamento de Educación Municipal,101002,MUNICIPALIDAD DE LOS ANDES,Municipalidades,GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA,Los Andes,Región de Valparaíso,CL,37585,77.958.680-4,COMERCIAL EXPRESS,37106,COMERCIAL EXPRESS,COMERCIO POR MENOR DE JUGUETES| COMERCIO DE ARTICU,Los Andes,Región de Valparaíso,Chile,215-22-04-009 SUBVENCIÓN ESCOLAR PREFERENCIAL (SEP),19,CL,12,2,NA,NA,128526825,44103100,"Equipos, accesorios y suministros de oficina / Maquinarias, suministros y accesorios de oficina / Suministros para impresora, fax y fotocopiadora",44103103,Tóner,"Equipos, accesorios y suministros de oficina","Maquinarias, suministros y accesorios de oficina","Suministros para impresora, fax y fotocopiadora","ADQUISICIÓN DE TINTAS Y TÓNERS PARA LICEO MAX SALAS, DEPENDIENTE DEL DAEM DE LOS ANDES.",NA,1,Unidad no definida,CLP,2910498,0,0,0,2910498,30 dias contra la recepcion conforme de la factura
48043575,2710-396-CM23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2710-396-CM23,"Gas, solicitud N° 02 DESA CONTA Orden de Compra: 2710-396-CM23",Orden de Compra codigo: 2710-396-CM23 dirigida a ABASTIBLE S.A.,CM,Proveniente de convenio marco,No,No,9,CM,Convenio Marco,6,Aceptada,4,Aceptada,2023-05-02,2023-05-02,2023-05-02,2023-05-02,2023-05-03,NA,1,468098159509202,163,44712346,CLP,44712346,7138946,IVA,0,0,375734,3699,69.040.700-0,Depto. de Salud e Higiene Ambiental,99860,MUNICIPALIDAD DE OVALLE,Municipalidades,MUNICIPALIDADES| HOSPITALES Y CLINICAS,Ovalle,Región de Coquimbo,CL,26592,91.806.000-6,ABASTIBLE S.A.,26796,ABASTIBLE S.A.,FABRICACION DE GAS; DISTRIBUCION DE COMBUSTIBLES GASEOSOS POR TUBERIAS| SERVICIO DE LAVADO DE VEHICULOS AUTOMOTORES| MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES| VENTA AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES| VENTA AL POR MAYOR DE COMBUSTIBLE,NA,NA,CL,2152205003,19,CL,12,2,NA,2239-6-LR21,128329555,NA,NA,0,GAS LICUADO NORMAL ENVASADO CILINDRO  - 5 KG IV REGIÓN,NA,NA,NA,(1703996) GAS LICUADO NORMAL ENVASADO CILINDRO  - 5 KG IV REGIÓN,"(1703996) GAS LICUADO NORMAL ENVASADO CILINDRO  - 5 KG IV REGIÓN ; Región de Coquimbo ; Ovalle; Calle Gabriela Mistral 41, Ovalle",5,NA,CLP,4610,0,0,0,23050,30 dias contra la recepcion conforme de la factura
48046125,899-208-SE23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=899-208-SE23,SERVICIO DE MANTENIMIENTO CORRECTIVO AMBULANCIA PATENTE DPJY75 OT 28866,"SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE AMBULANCIAS Y VEHICULOS PARA HOSPITAL SAN JOSE DE CASABLANCA LICITACION N°899-7-LP22, SEGUN RESOLUCION EXENTA N° 687 DEL 06/07/2022 PARA AÑOS 2022-2025 POR 36 MESES.

CORRESPONDIENTE A MANTENIMIENTO C",SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,6,Aceptada,4,Aceptada,2023-05-02,2023-05-03,2023-05-03,2023-05-03,2023-05-03,NA,1,496,5,2641086,CLP,2641086,421686,IVA,0,0,22194,1895,61.602.067-6,Hospital San Jose - Casablanca,7239,SERVICIO DE SALUD VALPARAISO SAN ANTONIO,Salud,HOSPITALES Y CLINICAS,Casablanca,Región de Valparaíso,CL,23935,81.545.100-7,Cruciani Automotriz,24356,Cruciani Automotriz,MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORE,Valparaíso,Región de Valparaíso,Chile,NA,19,CL,7,2,899-7-LP22,NA,128336842,78180100,"Servicios de transporte, almacenaje y correo / Servicios de mantención o reparaciones de transportes / Mantención o reparación de vehículos",78180101,Reparación y pintura carrocerías,"Servicios de transporte, almacenaje y correo",Servicios de mantención o reparaciones de transportes,Mantención o reparación de vehículos,"Servicio de Mantenimiento Preventivo y Correctivo de Ambulancias y Vehículos Para el Hospital San José de Casablanca año 2022- 2025 para 36 meses. RESOL N° 591 APRUEBA BASES ADM Y EETT. RESOLUCION DE ADJUDICACION N°687 DEL 06-07-2022.

CORRESPONDIENTE A",Taller con personal en constantes capacitaciones mecanicas.,1,Unidad,CLP,22194,0,0,0,22194,30 dias contra la recepcion conforme de la factura
48076015,2776-378-SE23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2776-378-SE23,"FACTURA N° 1940375, FRANQUEO CONVENIDO MES ABRIL 2023","FACTURA N° 1940375, FRANQUEO CONVENIDO MES ABRIL 2023",SE,Prórroga de un contrato de suministro o servicio o contratación de servicios conexos,Si,No,8,SE,Sin emisión automática,6,Aceptada,4,Aceptada,2023-05-05,2023-05-05,2023-05-05,2023-05-05,2023-05-05,NA,1,4,92,4523186,CLP,4523186,0,Exento,0,0,4523186,3765,69.081.200-2,ADQUISICION MUNICIPAL,100555,I MUNICIPALIDAD DE RENGO,Municipalidades,GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA,Rengo,Región del Libertador General Bernardo O´Higgins,CL,100437,60.503.000-9,EMPRESA DE CORREOS DE CHILE - Otras Regiones,16120,EMPRESA DE CORREOS DE CHILE,OTROS SERVICIOS DE TELECOMUNICACIONES N.C.P.,Estación Central,Región Metropolitana de Santiago,Chile,215.22.05.004.999.999.99.99,0,CL,14,2,NA,NA,128426224,30222100,"Artículos para estructuras, obras y construcciones / Construcciones permanentes / Construcciones públicas permanentes",30222101,Oficina de correos,"Artículos para estructuras, obras y construcciones",Construcciones permanentes,Construcciones públicas permanentes,"FACTURA N° 1929895, FRANQUEO CONVENIDO MES ABRIL 2023","FACTURA N° 1929895, FRANQUEO CONVENIDO MES ABRIL 2023",1,Unidad no definida,CLP,4523186,0,0,0,4523186,30 dias contra la recepcion conforme de la factura
48045577,1057472-3938-SE23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1057472-3938-SE23,Compra de Insumos Clínicos,"Suministro de insumos: JERINGAS DESDE 1057472-55-LQ22.
DESPACHO EN COORDINACION CON BODEGA CENTRAL.
CONTACTO BODEGA:  FONO 26120530 - 26120525
HORARIO RECEPCION BODEGA CENTRAL
LUNES A JUEVES DE 08:00 A 16:00 PM Y VIERNES DE 08:00 A 15:00 PM, (HORARIO",SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,5,En proceso,2,En proceso,2023-05-02,2023-05-02,2023-05-02,2023-05-02,NA,NA,1,467111111111111,45,942480,CLP,942480,150480,IVA,0,0,792000,1057472,61.980.320-5,Bienes y Servicios,1379869,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,Salud,Servicio Público,Maipú,Región Metropolitana de Santiago,CL,13793,59.077.290-9,NIPRO MEDICAL CORPORATION (AGENCIA EN CHILE),14630,NIPRO MEDICAL CORPORATION (AGENCIA EN CHILE),VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.,Providencia,Región Metropolitana de Santiago,Chile,NA,19,CL,7,2,1057472-55-LQ22,NA,128335312,42142600,Equipamiento y suministros médicos / Suministros y productos clínicos / Jeringas y accesorios,42142601,Jeringas médicas de aspiración o irrigación,Equipamiento y suministros médicos,Suministros y productos clínicos,Jeringas y accesorios,"7000020 JERINGA 5CC LUER SLIP C/AGUJA 21G X 11/2"""" JERINGA 5CC LUER SLIP C/AGUJA 21G X 11/2"""", Transparente, libre de látex, PVC y DEHP, envase individual, estéril.
","7000020 JERINGA 5CC LUER SLIP C/AGUJA 21G X 11/2"""" JERINGA 5CC LUER SLIP C/AGUJA 21G X 11/2"""", Transparente, libre de látex, PVC y DEHP, envase individual, estéril.

",8000,Unidad,CLP,39,0,0,0,312000,30 dias contra la recepcion conforme de la factura
